algorithm,round,test_reward,timestamp
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",9000,554.7155458145501,2025-10-31T15:34:56.648497
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",9200,554.763753004568,2025-10-31T15:34:56.648499
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",9400,555.0237866506101,2025-10-31T15:34:56.648500
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",9600,554.989225802896,2025-10-31T15:34:56.648502
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",9800,554.368987196146,2025-10-31T15:34:56.648504
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",10000,554.666702966344,2025-10-31T15:34:56.648505
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",10200,554.61701813045,2025-10-31T15:34:56.648507
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",10400,554.4103267061761,2025-10-31T15:34:56.648509
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",10600,554.603625405946,2025-10-31T15:34:56.648511
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",10800,554.0788681825061,2025-10-31T15:34:56.648512
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",11000,554.4125094138301,2025-10-31T15:34:56.648514
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",11200,554.542619958264,2025-10-31T15:34:56.648516
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",11400,554.53622322744,2025-10-31T15:34:56.648517
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",11600,555.093830113624,2025-10-31T15:34:56.648519
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",11800,555.202020316618,2025-10-31T15:34:56.648520
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",12000,555.210613496268,2025-10-31T15:34:56.648522
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",12200,555.1814732255821,2025-10-31T15:34:56.648524
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",12400,555.437369596716,2025-10-31T15:34:56.648525
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",12600,554.89630094073,2025-10-31T15:34:56.648527
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",12800,554.642889460826,2025-10-31T15:34:56.648529
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",13000,555.3079936615901,2025-10-31T15:34:56.648531
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",13200,554.901744182392,2025-10-31T15:34:56.648532
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",13400,554.6471734337681,2025-10-31T15:34:56.648534
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",13600,555.0229726632821,2025-10-31T15:34:56.648536
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",13800,554.791297796812,2025-10-31T15:34:56.648537
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",14000,554.941149370318,2025-10-31T15:34:56.648539
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",14200,554.8850298491001,2025-10-31T15:34:56.648541
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",14400,555.14751977277,2025-10-31T15:34:56.648542
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",14600,554.64855324368,2025-10-31T15:34:56.648544
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",14800,555.0145850552581,2025-10-31T15:34:56.648546
"DQN (double + soft update, tau=0.001, lr=0.0005, h=128)",15000,555.15465205938,2025-10-31T15:34:56.648547
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",0,541.1252983381901,2025-10-31T15:35:37.406952
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",200,542.8257688978681,2025-10-31T15:35:37.406967
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",400,542.601064331904,2025-10-31T15:35:37.406970
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",600,542.4458734924141,2025-10-31T15:35:37.406972
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",800,543.9741151492541,2025-10-31T15:35:37.406974
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",1000,546.9114890552501,2025-10-31T15:35:37.406975
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",1200,548.2386068051801,2025-10-31T15:35:37.406977
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",1400,550.111698943678,2025-10-31T15:35:37.406979
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",1600,549.114896649466,2025-10-31T15:35:37.406981
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",1800,550.9798680371321,2025-10-31T15:35:37.406982
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",2000,553.000100876206,2025-10-31T15:35:37.406984
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",2200,554.2422804613541,2025-10-31T15:35:37.406986
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",2400,553.944497530456,2025-10-31T15:35:37.406988
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",2600,554.5621057089701,2025-10-31T15:35:37.406989
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",2800,554.8044518255621,2025-10-31T15:35:37.406991
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",3000,554.7506861062241,2025-10-31T15:35:37.406993
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",3200,554.742921885094,2025-10-31T15:35:37.406994
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",3400,555.305766826228,2025-10-31T15:35:37.406996
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",3600,554.627553837058,2025-10-31T15:35:37.406998
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",3800,555.038431060006,2025-10-31T15:35:37.406999
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",4000,554.7603630691181,2025-10-31T15:35:37.407001
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",4200,555.217298276788,2025-10-31T15:35:37.407003
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",4400,554.905855493272,2025-10-31T15:35:37.407004
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",4600,555.2109789387761,2025-10-31T15:35:37.407006
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",4800,555.2765407153961,2025-10-31T15:35:37.407008
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",5000,555.238970736514,2025-10-31T15:35:37.407009
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",5200,554.9333091514301,2025-10-31T15:35:37.407011
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",5400,555.07016359774,2025-10-31T15:35:37.407013
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",5600,555.3913613192381,2025-10-31T15:35:37.407014
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",5800,554.9567163649481,2025-10-31T15:35:37.407016
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",6000,553.66603349774,2025-10-31T15:35:37.407018
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",6200,554.4418491749841,2025-10-31T15:35:37.407019
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",6400,554.968230207256,2025-10-31T15:35:37.407021
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",6600,555.0920768453541,2025-10-31T15:35:37.407023
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",6800,554.9841007006061,2025-10-31T15:35:37.407024
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",7000,554.981001872576,2025-10-31T15:35:37.407026
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",7200,555.076419167062,2025-10-31T15:35:37.407028
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",7400,555.148889314726,2025-10-31T15:35:37.407030
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",7600,555.332515419258,2025-10-31T15:35:37.407031
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",7800,555.4241147318901,2025-10-31T15:35:37.407033
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",8000,555.311552599936,2025-10-31T15:35:37.407035
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",8200,554.9155913819981,2025-10-31T15:35:37.407036
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",8400,555.2563653861121,2025-10-31T15:35:37.407038
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",8600,555.24451299858,2025-10-31T15:35:37.407040
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",8800,555.259705004354,2025-10-31T15:35:37.407041
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",9000,554.9319393386901,2025-10-31T15:35:37.407043
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",9200,555.039942625634,2025-10-31T15:35:37.407044
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",9400,555.346588921146,2025-10-31T15:35:37.407046
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",9600,555.16453748325,2025-10-31T15:35:37.407048
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",9800,555.0891321411281,2025-10-31T15:35:37.407049
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",10000,555.3317754550541,2025-10-31T15:35:37.407051
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",10200,555.1411764554961,2025-10-31T15:35:37.407053
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",10400,554.610725781608,2025-10-31T15:35:37.407054
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",10600,555.1363695575341,2025-10-31T15:35:37.407056
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",10800,555.2548520524961,2025-10-31T15:35:37.407058
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",11000,554.1606811935401,2025-10-31T15:35:37.407059
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",11200,555.4662818551301,2025-10-31T15:35:37.407061
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",11400,555.2162625593161,2025-10-31T15:35:37.407062
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",11600,555.5391938163181,2025-10-31T15:35:37.407064
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",11800,554.8561692781541,2025-10-31T15:35:37.407066
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",12000,555.08749343884,2025-10-31T15:35:37.407067
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",12200,555.2333437928221,2025-10-31T15:35:37.407069
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",12400,555.5269492782301,2025-10-31T15:35:37.407070
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",12600,554.9335748297141,2025-10-31T15:35:37.407072
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",12800,554.1140394885921,2025-10-31T15:35:37.407074
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",13000,555.111726788588,2025-10-31T15:35:37.407076
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",13200,554.6166871036061,2025-10-31T15:35:37.407077
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",13400,555.2730206693781,2025-10-31T15:35:37.407079
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",13600,555.466396001824,2025-10-31T15:35:37.407081
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",13800,555.027970726828,2025-10-31T15:35:37.407082
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",14000,555.2266822683041,2025-10-31T15:35:37.407084
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",14200,555.370272918788,2025-10-31T15:35:37.407086
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",14400,555.41653150537,2025-10-31T15:35:37.407087
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",14600,555.331947128132,2025-10-31T15:35:37.407089
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",14800,555.180436586818,2025-10-31T15:35:37.407090
"DQN (double + soft update, tau=0.001, lr=0.001, h=128)",15000,555.4272998919561,2025-10-31T15:35:37.407092
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",0,541.206428381746,2025-10-31T15:36:22.119593
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",200,543.367369005222,2025-10-31T15:36:22.119609
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",400,543.179364272382,2025-10-31T15:36:22.119611
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",600,543.932983590906,2025-10-31T15:36:22.119614
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",800,544.064014637236,2025-10-31T15:36:22.119616
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",1000,545.572413669322,2025-10-31T15:36:22.119618
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",1200,549.256921984846,2025-10-31T15:36:22.119620
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",1400,550.0497373190381,2025-10-31T15:36:22.119622
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",1600,550.328034004336,2025-10-31T15:36:22.119623
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",1800,552.820787354046,2025-10-31T15:36:22.119625
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",2000,554.0148860460461,2025-10-31T15:36:22.119627
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",2200,553.5071498488061,2025-10-31T15:36:22.119629
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",2400,553.3020058510721,2025-10-31T15:36:22.119630
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",2600,554.8808275335821,2025-10-31T15:36:22.119632
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",2800,555.3189778302641,2025-10-31T15:36:22.119634
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",3000,555.264296467252,2025-10-31T15:36:22.119636
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",3200,555.0462299238401,2025-10-31T15:36:22.119638
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",3400,555.4859976814121,2025-10-31T15:36:22.119639
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",3600,554.8848650009741,2025-10-31T15:36:22.119641
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",3800,555.202117363636,2025-10-31T15:36:22.119643
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",4000,554.7425037584501,2025-10-31T15:36:22.119645
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",4200,555.386868850888,2025-10-31T15:36:22.119646
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",4400,555.0793074639281,2025-10-31T15:36:22.119648
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",4600,555.144683629028,2025-10-31T15:36:22.119650
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",4800,555.6330271420541,2025-10-31T15:36:22.119652
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",5000,555.2314852726,2025-10-31T15:36:22.119653
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",5200,555.119581846708,2025-10-31T15:36:22.119655
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",5400,555.291381766744,2025-10-31T15:36:22.119657
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",5600,555.4508142326321,2025-10-31T15:36:22.119658
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",5800,554.5726678940721,2025-10-31T15:36:22.119660
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",6000,554.579027452796,2025-10-31T15:36:22.119662
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",6200,554.454871506428,2025-10-31T15:36:22.119664
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",6400,555.6140105469581,2025-10-31T15:36:22.119665
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",6600,555.676939271372,2025-10-31T15:36:22.119667
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",6800,554.9453516411561,2025-10-31T15:36:22.119669
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",7000,555.595162965086,2025-10-31T15:36:22.119671
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",7200,555.543964839578,2025-10-31T15:36:22.119672
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",7400,554.7710451637221,2025-10-31T15:36:22.119674
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",7600,555.409993093794,2025-10-31T15:36:22.119676
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",7800,555.89877621995,2025-10-31T15:36:22.119678
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",8000,555.983571852946,2025-10-31T15:36:22.119680
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",8200,555.331803038752,2025-10-31T15:36:22.119681
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",8400,554.8677103877501,2025-10-31T15:36:22.119683
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",8600,555.6308403928141,2025-10-31T15:36:22.119685
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",8800,555.30586802102,2025-10-31T15:36:22.119687
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",9000,555.335895661682,2025-10-31T15:36:22.119688
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",9200,555.19612218806,2025-10-31T15:36:22.119690
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",9400,555.570416551168,2025-10-31T15:36:22.119692
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",9600,555.3947316388061,2025-10-31T15:36:22.119693
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",9800,555.336880018498,2025-10-31T15:36:22.119695
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",10000,555.201387530024,2025-10-31T15:36:22.119697
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",10200,555.1047201677361,2025-10-31T15:36:22.119698
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",10400,554.735816390722,2025-10-31T15:36:22.119700
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",10600,555.112965525916,2025-10-31T15:36:22.119702
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",10800,555.481139184472,2025-10-31T15:36:22.119703
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",11000,554.5752314421641,2025-10-31T15:36:22.119705
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",11200,555.8133949344281,2025-10-31T15:36:22.119707
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",11400,555.7214677322161,2025-10-31T15:36:22.119709
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",11600,555.8424467211,2025-10-31T15:36:22.119710
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",11800,555.6032640253841,2025-10-31T15:36:22.119712
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",12000,555.50874607664,2025-10-31T15:36:22.119714
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",12200,555.451716125092,2025-10-31T15:36:22.119715
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",12400,555.7206263783261,2025-10-31T15:36:22.119717
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",12600,555.381824255266,2025-10-31T15:36:22.119719
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",12800,555.376203025988,2025-10-31T15:36:22.119720
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",13000,555.6049326097341,2025-10-31T15:36:22.119722
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",13200,554.4999515746221,2025-10-31T15:36:22.119724
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",13400,555.664650825596,2025-10-31T15:36:22.119725
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",13600,555.486098145412,2025-10-31T15:36:22.119727
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",13800,555.2937302816081,2025-10-31T15:36:22.119729
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",14000,555.160542270076,2025-10-31T15:36:22.119730
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",14200,555.1581506113581,2025-10-31T15:36:22.119732
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",14400,555.21596565046,2025-10-31T15:36:22.119734
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",14600,555.669559238108,2025-10-31T15:36:22.119736
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",14800,555.3413809447101,2025-10-31T15:36:22.119737
"DQN (double + soft update, tau=0.001, lr=0.0005, h=256)",15000,555.8382978653301,2025-10-31T15:36:22.119739
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",0,541.206428381746,2025-10-31T15:37:07.292688
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",200,543.1392516553681,2025-10-31T15:37:07.292704
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",400,542.441383548978,2025-10-31T15:37:07.292707
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",600,546.4923734775,2025-10-31T15:37:07.292709
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",800,549.835848363916,2025-10-31T15:37:07.292710
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",1000,549.7973069067101,2025-10-31T15:37:07.292712
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",1200,550.9922105848781,2025-10-31T15:37:07.292714
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",1400,553.3726245657581,2025-10-31T15:37:07.292716
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",1600,553.794759137746,2025-10-31T15:37:07.292718
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",1800,553.8226564530461,2025-10-31T15:37:07.292720
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",2000,554.7791044004861,2025-10-31T15:37:07.292721
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",2200,554.498040504772,2025-10-31T15:37:07.292723
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",2400,553.752636055822,2025-10-31T15:37:07.292725
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",2600,554.6127624222521,2025-10-31T15:37:07.292726
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",2800,555.0230987551181,2025-10-31T15:37:07.292728
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",3000,555.635037383866,2025-10-31T15:37:07.292730
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",3200,555.2730650817681,2025-10-31T15:37:07.292732
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",3400,554.848065391492,2025-10-31T15:37:07.292733
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",3600,555.223968059068,2025-10-31T15:37:07.292735
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",3800,555.3681190221381,2025-10-31T15:37:07.292737
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",4000,555.887772731138,2025-10-31T15:37:07.292739
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",4200,555.202711371758,2025-10-31T15:37:07.292740
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",4400,554.5193379785201,2025-10-31T15:37:07.292742
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",4600,554.6544315592281,2025-10-31T15:37:07.292743
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",4800,555.1444124053841,2025-10-31T15:37:07.292745
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",5000,555.6324895658421,2025-10-31T15:37:07.292747
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",5200,555.2215239545061,2025-10-31T15:37:07.292749
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",5400,555.595054204496,2025-10-31T15:37:07.292750
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",5600,555.5598612021181,2025-10-31T15:37:07.292752
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",5800,555.0367412592041,2025-10-31T15:37:07.292754
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",6000,554.434726707148,2025-10-31T15:37:07.292755
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",6200,554.331861533048,2025-10-31T15:37:07.292757
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",6400,555.9648078238521,2025-10-31T15:37:07.292759
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",6600,555.7085155612581,2025-10-31T15:37:07.292760
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",6800,555.557671807286,2025-10-31T15:37:07.292762
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",7000,555.578211108506,2025-10-31T15:37:07.292764
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",7200,554.8890775459421,2025-10-31T15:37:07.292765
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",7400,555.7210695288941,2025-10-31T15:37:07.292767
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",7600,555.0701293528921,2025-10-31T15:37:07.292769
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",7800,555.848165734906,2025-10-31T15:37:07.292770
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",8000,555.3821024610261,2025-10-31T15:37:07.292772
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",8200,555.7220778607241,2025-10-31T15:37:07.292774
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",8400,555.104114220946,2025-10-31T15:37:07.292776
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",8600,555.502579533972,2025-10-31T15:37:07.292777
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",8800,555.6472308816981,2025-10-31T15:37:07.292779
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",9000,555.015980433866,2025-10-31T15:37:07.292781
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",9200,555.9591639243461,2025-10-31T15:37:07.292782
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",9400,555.8458587693301,2025-10-31T15:37:07.292784
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",9600,554.8728917021041,2025-10-31T15:37:07.292786
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",9800,554.857379140388,2025-10-31T15:37:07.292787
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",10000,555.2275499094061,2025-10-31T15:37:07.292789
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",10200,554.923415334272,2025-10-31T15:37:07.292791
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",10400,555.5085273674861,2025-10-31T15:37:07.292792
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",10600,555.5597299402541,2025-10-31T15:37:07.292794
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",10800,555.1620367968401,2025-10-31T15:37:07.292796
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",11000,554.3296569324581,2025-10-31T15:37:07.292798
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",11200,554.5273833953421,2025-10-31T15:37:07.292799
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",11400,555.2494746201361,2025-10-31T15:37:07.292801
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",11600,555.27622604721,2025-10-31T15:37:07.292803
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",11800,555.442528101358,2025-10-31T15:37:07.292804
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",12000,554.77167541632,2025-10-31T15:37:07.292806
"DQN (double + soft update, tau=0.001, lr=0.001, h=256)",12200,554.653994367226,2025-10-31T15:37:07.292808
